movieId,title,genres,tag
6106,Grand Theft Parsons (2003),comedy drama,
6107,District 13 (Banlieue 13) (2004),action crime sci fi,
6108,Hostel (2005),horror,
6109,Grandma's Boy (2006),comedy,
6110,Tristan & Isolde (2006),drama romance,
6111,Glory Road (2006),drama,
6112,Last Holiday (2006),comedy,
6113,Hoodwinked! (2005),animation children comedy,
6114,Underworld: Evolution (2006),action fantasy horror,
6115,Looking for Comedy in the Muslim World (2005),comedy,netflix queue
6116,Casper Meets Wendy (1998),adventure children comedy fantasy,
6117,Revolution (1985),adventure drama war,
6118,Project A ('A' gai waak) (1983),action comedy,
6119,"Bird People in China, The (Chûgoku no chôjin) (1998)",adventure comedy drama fantasy,
6120,Water (2005),drama romance,
6121,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),drama war,
6122,"World's Fastest Indian, The (2005)",drama,
6123,Bandidas (2006),action comedy crime western,
6124,Tristram Shandy: A Cock and Bull Story (2005),comedy drama,
6125,Helter Skelter (2004),action crime drama horror,
6126,Annapolis (2006),drama,
6127,Big Momma's House 2 (2006),action comedy crime,
6128,Nanny McPhee (2005),children comedy fantasy,
6129,"Tuskegee Airmen, The (1995)",drama war,
6130,Final Destination 3 (2006),horror mystery thriller,
6131,Something New (2006),comedy drama romance,
6132,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),comedy documentary,
6133,Imagine Me & You (2005),comedy drama romance,
6134,"Pink Panther, The (2006)",adventure comedy crime,
6135,Curious George (2006),adventure animation children comedy,
6136,Firewall (2006),crime drama thriller,
6137,When a Stranger Calls (2006),horror thriller,
6138,London (2005),drama,
6139,Freedomland (2006),crime drama,
6140,Winter Passing (2005),drama,
6141,Eight Below (2006),action adventure drama romance,
6142,Date Movie (2006),comedy romance,
6143,Running Scared (2006),action crime thriller,
6144,Ultraviolet (2006),action fantasy sci fi thriller,
6145,Just My Luck (2006),comedy romance,
6146,Pulse (2006),action drama fantasy horror mystery sci fi thriller,
6147,16 Blocks (2006),crime thriller,
6148,Failure to Launch (2006),comedy romance,
6149,Ultimate Avengers (2006),action animation children sci fi,
6150,Ice Age 2: The Meltdown (2006),adventure animation children comedy,
6151,Ask the Dust (2006),drama romance,
6152,V for Vendetta (2006),action sci fi thriller imax,
6153,She's the Man (2006),comedy romance,
6154,Thank You for Smoking (2006),comedy drama,
6155,Find Me Guilty (2006),comedy crime drama,
6156,Inside Man (2006),crime drama thriller,
6157,Tsotsi (2005),crime drama,
6158,Aquamarine (2006),children comedy fantasy,
6159,Leprechaun 2 (1994),comedy fantasy horror,
6160,Leprechaun 3 (1995),comedy fantasy horror,
6161,Leprechaun 4: In Space (1997),comedy fantasy horror sci fi,
6162,Lights in the Dusk (Laitakaupungin valot) (2006),crime drama,
6163,"Hills Have Eyes, The (2006)",drama horror thriller,
6164,"Shaggy Dog, The (2006)",adventure children comedy fantasy,
6165,Unknown White Male (2005),documentary,
6166,"Lives of Others, The (Das leben der Anderen) (2006)",drama romance thriller,
6167,Youth of the Beast (Yaju no seishun) (1963),action crime mystery,
6168,Take the Lead (2006),drama,
6169,"Devil and Daniel Johnston, The (2005)",documentary,
6170,Mouchette (1967),drama,
6171,Lucky Number Slevin (2006),crime drama mystery,twist ending
6172,Volver (2006),comedy drama,
6173,Akeelah and the Bee (2006),drama,
6174,Brainstorm (2001),drama,
6175,Stay Alive (2006),horror sci fi thriller,
6176,Basic Instinct 2 (2006),crime drama mystery thriller,
6177,Brick (2005),crime drama film noir mystery,
6178,"Dead Hate the Living!, The (2000)",comedy horror,
6179,Evil Aliens (2005),comedy horror sci fi,
6180,This Film Is Not Yet Rated (2006),documentary,
6181,Slither (2006),comedy horror sci fi,
6182,"Benchwarmers, The (2006)",comedy,
6183,Renaissance (2006),action animation film noir sci fi thriller,
6184,Go for Zucker! (Alles auf Zucker!) (2004),comedy,
6185,Friends with Money (2006),comedy drama romance,
6186,Reefer Madness: The Movie Musical (2005),comedy drama musical,satire
6187,Candy (2006),drama romance,
6188,Secrets of a Soul (Geheimnisse einer Seele) (1926),drama,
6189,"Child, The (L'enfant) (2005)",crime drama,
6190,9/11 (2002),documentary,
6191,Scary Movie 4 (2006),comedy horror,
6192,Hard Candy (2005),drama thriller,
6193,"Prairie Home Companion, A (2006)",comedy drama musical,
6194,"Sentinel, The (2006)",crime drama thriller,
6195,"Wild, The (2006)",adventure animation children comedy fantasy,
6196,Silent Hill (2006),fantasy horror thriller,
6197,American Dreamz (2006),comedy drama,
6198,Kinky Boots (2005),comedy drama,
6199,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",action comedy crime thriller,
6200,Mission: Impossible III (2006),action adventure thriller,
6201,RV (2006),adventure children comedy,
6202,United 93 (2006),crime drama,
6203,Stick It (2006),comedy,
6204,"American Haunting, An (2005)",drama horror mystery thriller,
6205,Down in the Valley (2005),drama romance,
6206,Over the Hedge (2006),adventure animation children comedy,
6207,Art School Confidential (2006),comedy drama,
6208,Poseidon (2006),action adventure thriller imax,
6209,"Da Vinci Code, The (2006)",drama mystery thriller,adventure audrey tautou conspiracy theory mystery paris tom hanks treasure hunt
6210,X-Men: The Last Stand (2006),action sci fi thriller,halle berry hugh jackman
6211,"Break-Up, The (2006)",comedy drama romance,
6212,Peaceful Warrior (2006),drama,
6213,Cars (2006),animation children comedy,
6214,"Notorious Bettie Page, The (2005)",drama,
6215,Game 6 (2005),comedy drama,
6216,On a Clear Day (2005),drama,
6217,"Omen, The (2006)",horror thriller,
6218,Nacho Libre (2006),comedy,
6219,"Lake House, The (2006)",drama fantasy romance,
6220,Click (2006),adventure comedy drama fantasy romance,
6221,"Devil Wears Prada, The (2006)",comedy drama,
6222,Pirates of the Caribbean: Dead Man's Chest (2006),action adventure fantasy,
6223,"You, Me and Dupree (2006)",comedy,
6224,Clerks II (2006),comedy,
6225,Lady in the Water (2006),drama fantasy mystery,bad disappointing faerie tale fairy far fetched m night shyamalan paul giamatti
6226,My Super Ex-Girlfriend (2006),comedy fantasy romance,
6227,Marie Antoinette (2006),drama romance,cinematography lyrical
6228,Who Killed the Electric Car? (2006),documentary,
6229,"Inconvenient Truth, An (2006)",documentary,
6230,Career Opportunities (1991),comedy romance,
6231,High School Musical (2006),children comedy drama musical romance,
6232,I Am a Sex Addict (2005),comedy documentary romance,
6233,Stoned (2005),drama,
6234,Jet Li's Fearless (Huo Yuan Jia) (2006),action drama,
6235,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",action crime drama thriller,
6236,Garfield: A Tail of Two Kitties (2006),animation children comedy,
6237,Metal: A Headbanger's Journey (2005),documentary,
6238,"Public Eye, The (1992)",crime thriller,
6239,Superman Returns (2006),action adventure sci fi imax,
6240,"Road to Guantanamo, The (2006)",drama war,
6241,Edmond (2005),drama thriller,
6242,"OH in Ohio, The (2006)",comedy,
6243,Little Miss Sunshine (2006),adventure comedy drama,
6244,"Fallen Idol, The (1948)",drama mystery thriller,
6245,Babel (2006),drama thriller,brad pitt cate blanchett multiple storylines social commentary
6246,Strangers with Candy (2005),comedy,
6247,Wordplay (2006),documentary,
6248,Army of Shadows (L'armée des ombres) (1969),action drama thriller war,
6249,Orchestra Rehearsal (Prova d'orchestra) (1978),drama,
6250,Little Man (2006),comedy,
6251,Monster House (2006),animation children fantasy mystery,
6252,Snakes on a Plane (2006),action comedy horror thriller,
6253,Scoop (2006),comedy fantasy mystery,
6254,Talladega Nights: The Ballad of Ricky Bobby (2006),action comedy,
6255,Night at the Museum (2006),action comedy fantasy imax,ben stiller robin williams
6256,World Trade Center (2006),drama,
6257,Stranger than Fiction (2006),comedy drama fantasy romance,emma thompson maggie gyllenhaal modern fantasy romance surreal ferrell
6258,Miami Vice (2006),action crime drama thriller,
6259,"Pursuit of Happyness, The (2006)",drama,
6260,John Tucker Must Die (2006),comedy romance,
6261,"Ant Bully, The (2006)",adventure animation children comedy fantasy imax,
6262,Crank (2006),action thriller,
6263,"Secret Life of Words, The (2005)",drama romance,
6264,Chaos (2005),action crime drama thriller,
6265,"Night Listener, The (2006)",fantasy mystery thriller,
6266,Step Up (2006),drama romance,
6267,Zoom (2006),adventure comedy drama fantasy,
6268,Mind Game (2004),adventure animation comedy fantasy romance sci fi,
6269,Half Nelson (2006),drama,
6270,"Moustache, La (2005)",drama mystery thriller,
6271,Tideland (2005),drama fantasy thriller,
6272,Adam's Apples (Adams æbler) (2005),comedy drama,
6273,Material Girls (2006),children comedy drama,
6274,Accepted (2006),comedy,
6275,Crime Busters (1977),action adventure comedy crime,
6276,Born to Kill (1947),crime drama film noir,
6277,"Illusionist, The (2006)",drama fantasy mystery romance,costume drama edward norton magic paul giamatti
6278,The Queen (2006),drama,
6279,Beerfest (2006),comedy,
6280,Invincible (2006),drama,
6281,Idlewild (2006),crime drama musical,
6282,"Red Balloon, The (Ballon rouge, Le) (1956)",children fantasy,
6283,Angel-A (2005),comedy drama fantasy romance,
6284,"Chump at Oxford, A (1940)",comedy,
6285,"Icicle Thief, The (Ladri di saponette) (1989)",comedy fantasy,
6286,"Puffy Chair, The (2006)",drama romance,
6287,"Wicker Man, The (2006)",horror mystery thriller,
6288,"Wind That Shakes the Barley, The (2006)",drama war,
6289,Severance (2006),comedy horror thriller,
6290,Hollywoodland (2006),crime drama mystery thriller,
6291,"Covenant, The (2006)",action horror thriller,
6292,"Last Kiss, The (2006)",comedy drama,
6293,SherryBaby (2006),drama,
6294,Idiocracy (2006),adventure comedy sci fi thriller,
6295,Jesus Camp (2006),documentary drama,
6296,"Bow, The (Hwal) (2005)",drama romance,
6297,"Tiger and the Snow, The (La tigre e la neve) (2005)",comedy drama romance war,
6298,"Fountain, The (2006)",drama fantasy romance,
6299,Fear City: A Family-Style Comedy (La cité de la peur) (1994),comedy,
6300,"Science of Sleep, The (La science des rêves) (2006)",comedy drama fantasy romance,
6301,"Black Dahlia, The (2006)",crime drama mystery thriller,
6302,"Woods, The (2006)",horror,
6303,Gridiron Gang (2006),drama,
6304,Land of Plenty (Angst and Alienation in America) (2004),drama,
6305,"Bridge, The (2006)",documentary,
6306,Apocalypto (2006),adventure drama thriller,
6307,Flyboys (2006),action adventure drama war,
6308,Jackass Number Two (2006),comedy documentary,
6309,All the King's Men (2006),drama,
6310,Conversations with Other Women (2005),comedy drama romance,
6311,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),comedy,
6312,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",drama fantasy thriller,atmospheric bittersweet visually appealing
6313,"Guardian, The (2006)",action adventure drama,
6314,Open Season (2006),adventure animation children comedy imax,
6315,School for Scoundrels (2006),comedy crime,
6316,"Departed, The (2006)",crime drama thriller,way long leonardo dicaprio suspense twist ending undercover cop atmospheric jack nicholson martin scorsese
6317,"Texas Chainsaw Massacre: The Beginning, The (2006)",horror thriller,
6318,Employee of the Month (2006),comedy,
6319,Running With Scissors (2006),comedy drama,
6320,Man of the Year (2006),comedy thriller,
6321,"Marine, The (2006)",action drama thriller,
6322,Infamous (2006),drama,
6323,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),drama romance,
6324,Chapayev (1934),drama war,
6325,Feast (2005),action comedy horror thriller,
6326,Little Children (2006),drama romance,
6327,Deliver Us from Evil (2006),documentary,catholic church corrupt organization history
6328,"Last King of Scotland, The (2006)",drama thriller,
6329,"U.S. vs. John Lennon, The (2006)",documentary,
6330,Shortbus (2006),comedy drama romance,
6331,Children of Men (2006),action adventure drama sci fi thriller,
6332,"Prestige, The (2006)",drama mystery sci fi thriller,ummarti2006 atmospheric enigmatic
6333,Flags of Our Fathers (2006),drama war,
6334,13 Tzameti (2005),film noir thriller,
6335,Saw III (2006),crime horror thriller,
6336,Catch a Fire (2006),drama thriller,
6337,Death of a President (2006),crime drama mystery thriller,
6338,Flushed Away (2006),animation comedy,
6339,Perfume: The Story of a Murderer (2006),crime drama thriller,
6340,"Santa Clause 3: The Escape Clause, The (2006)",comedy fantasy,
6341,Mom and Dad Save the World (1992),comedy sci fi,
6342,"Good Year, A (2006)",comedy drama romance,marion cotillard
6343,Shut Up & Sing (2006),documentary,
6344,For Your Consideration (2006),comedy,
6345,Fuck (2005),comedy documentary,
6346,Shooting Dogs (a.k.a. Beyond the Gates) (2005),documentary drama war,
6347,Casino Royale (2006),action adventure thriller,
6348,Happy Feet (2006),adventure animation children comedy imax,
6349,Let's Go to Prison (2006),comedy,
6350,Déjà Vu (Deja Vu) (2006),action sci fi thriller,
6351,Bobby (2006),drama,
6352,10 Items or Less (2006),comedy drama romance,
6353,"Holiday, The (2006)",comedy romance,
6354,Harsh Times (2006),action crime drama,
6355,Fast Food Nation (2006),drama,
6356,The Great Train Robbery (1903),crime western,
6357,Tenacious D in The Pick of Destiny (2006),adventure comedy musical,
6358,"Nativity Story, The (2006)",drama,
6359,Blood Diamond (2006),action adventure crime drama thriller war,africa corruption jennifer connelly justice leonardo dicaprio
6360,Charlotte's Web (2006),children comedy drama fantasy,
6361,Eragon (2006),action adventure fantasy,
6362,Rocky Balboa (2006),action drama,
6363,Fur: An Imaginary Portrait of Diane Arbus (2006),drama fantasy romance,
6364,"Dam Busters, The (1955)",action drama war,
6365,Another Gay Movie (2006),comedy,
6366,"Painted Veil, The (2006)",drama romance,
6367,We Are Marshall (2006),drama,
6368,"Good Shepherd, The (2006)",drama thriller,
6369,Dreamgirls (2006),drama musical,
6370,Freedom Writers (2007),drama,
6371,When the Levees Broke: A Requiem in Four Acts (2006),documentary,
6372,Inland Empire (2006),drama mystery thriller,
6373,"History Boys, The (2006)",comedy drama,
6374,Notes on a Scandal (2006),drama,
6375,DOA: Dead or Alive (2006),action adventure,
6376,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),action drama,
6377,"Good German, The (2006)",drama mystery thriller,
6378,Letters from Iwo Jima (2006),drama war,
6379,Black Christmas (2006),action horror thriller,
6380,Stomp the Yard (2007),drama musical,
6381,Miss Potter (2006),drama,
6382,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),comedy romance,
6383,Venus (2006),drama romance,
6384,The Return of Don Camillo (1953),comedy,
6385,The Little World of Don Camillo (1952),comedy,
6386,Primeval (2007),horror thriller,
6387,Alpha Dog (2007),crime drama,
6388,"Hitcher, The (2007)",action horror thriller,
